F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,audio_path,name,singer,exercise_type,vocal_technique,vowel
36.09904,0.2015368,26.71549,38.56641,43.87048,17.15499,10.85003,11.51198,10.6395,11.25863,0.2342623,0.5467921,0.128929,0.2265182,0.3748659,0.2459369,0.5122905,0.2489805,0.9722669,0.4751204,0.02913077,0.7303031,36.47154,0.2623234,12.87243,0.6651157,13.42434,1.326945,-11.35637,-1.465237,0.004307969,1.804247,0.1768118,0.7709799,13.69511,0.2818804,5.016222,2.07911,20.69746,0.4368764,793.3807,0.0601243,961.8279,0.1137031,-27.99151,-1.842787,2107.94,0.03582463,428.8841,0.1842094,-40.51547,-1.1758,2974.18,0.06813183,961.4195,0.2653587,-42.4518,-1.122091,-23.05492,-0.182885,24.14334,0.2070438,0.07937521,0.4878755,-0.04114508,-0.2500325,0.03110478,0.6600513,38.35287,0.1917019,12.02857,0.6960109,13.61689,1.358102,-14.58817,-0.8891503,-29.1341,40.39339,-0.06825437,-0.0003203609,0.008821768,1.041667,0.104712,8.77,0.0,0.76,0.0,-39.28133,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male1/long/tones/pp/m1/long/pp/u.wav,male1_long_tones_pp_m1_long_pp_u,male1,long_tones,tones,u
45.26262,0.09981232,39.99389,44.4846,50.15943,10.16554,-0.07115746,6.20522,5.118117,0.0,0.8682669,0.5088096,0.6046706,0.8076453,1.251547,0.6468765,0.6359535,0.1792643,0.9687855,0.4632535,0.1348957,1.495223,21.17016,0.3310824,6.832409,1.531556,-18.52095,-0.6878254,-39.65346,-0.5123582,0.003290411,7.244373,0.1234469,2.245772,18.32658,0.136627,2.968146,2.649353,17.02332,0.4079092,709.6544,0.4716772,1282.846,0.2457902,-45.19419,-1.459298,1616.858,0.2817912,1006.312,0.5594416,-39.94608,-1.305831,2979.197,0.101111,409.7362,1.254451,-49.74794,-0.9784544,-17.18444,-0.323301,30.97089,0.1538249,0.1042646,0.4513935,-0.01842619,-0.9700382,0.1452653,1.437554,20.98885,0.341627,5.740237,1.765225,-21.13556,-0.4818645,-46.02083,-0.1589456,-25.41769,41.33333,-0.07015236,-0.001154688,0.0485043,0.4739337,0.1594896,5.67,0.0,0.285,0.135,-22.42667,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female6/scales/belt/f6/scales/belt/u.wav,female6_scales_belt_f6_scales_belt_u,female6,scales,belt,u
37.01476,0.1910367,27.05299,39.00971,43.6644,16.61141,171.4404,84.68389,36.19862,46.54029,1.032429,0.7445925,0.04469623,1.114741,1.826393,1.781697,3.676926,1.622298,3.688442,1.808964,0.3337765,0.9933584,21.59148,0.3854185,-6.153042,-2.661476,-12.54586,-1.427791,-20.21066,-0.8886713,0.008014239,3.407228,0.3180298,1.111235,12.25726,0.2804626,1.833832,5.765394,12.40092,0.6680663,867.5662,0.1449306,925.1465,0.1428853,-35.92791,-2.426439,2032.469,0.08447725,565.9592,0.3548407,-46.89165,-1.682033,2830.687,0.03935343,693.3111,0.1819268,-43.35969,-1.860726,-7.116315,-0.9032596,13.74923,0.2816539,0.1003133,0.2182152,-0.03741153,-0.4868972,0.4216251,0.7630311,22.20426,0.3725329,-10.35382,-1.494096,-16.12254,-1.135567,-27.73396,-0.4003687,-17.60739,28.46868,-0.03797829,-0.01086602,0.009491975,2.148438,0.2946955,2.676666,0.3046674,0.52,0.05244044,-25.00581,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male4/long/tones/forte/m4/long/forte/o.wav,male4_long_tones_forte_m4_long_forte_o,male4,long_tones,tones,o
32.33682,0.1204043,27.91784,31.83187,34.89735,6.979511,14.30428,7.194415,14.61028,7.47019,0.4530315,0.5157027,0.2239021,0.5080913,0.655225,0.4313229,1.020966,0.6490805,1.576804,0.9881696,0.09132937,0.6386175,34.36987,0.2730422,9.594658,1.095345,-2.490877,-3.429518,-21.5028,-0.8599937,0.007083152,1.404246,0.4167427,0.912091,10.66224,0.2242109,2.083709,2.009447,28.90804,0.1750435,484.0514,0.430724,1321.235,0.1258997,-47.27315,-1.74937,1404.667,0.2707438,906.4471,0.2065015,-41.71933,-1.677843,2602.737,0.1228828,557.5234,0.3897442,-56.27007,-1.126016,-16.94737,-0.3597231,26.62026,0.1528609,0.07165345,0.4480402,-0.04778633,-0.1953126,0.1071659,0.4736552,37.90008,0.117058,9.995587,0.9980886,-4.293949,-1.718083,-27.68985,-0.4632955,-15.88908,26.2677,-0.03857611,-0.009279042,0.01263541,1.679731,0.2254791,3.71,0.28,0.4666667,0.1510703,-35.89634,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male7/arpeggios/breathy/m7/arpeggios/breathy/o.wav,male7_arpeggios_breathy_m7_arpeggios_breathy_o,male7,arpeggios,breathy,o
30.71811,0.1463342,26.74454,30.59797,33.84689,7.102345,178.9926,199.7701,303.1256,298.0481,0.3794818,0.5895547,0.2113705,0.3558118,0.5445935,0.333223,9.480323,4.780516,10.97908,5.543165,0.2913662,0.6755435,36.22523,0.2336911,4.894759,2.024385,8.674047,0.9246811,5.775548,1.197487,0.04134601,1.061903,2.196386,0.3349835,3.090466,0.6122239,4.809217,1.457984,22.78135,0.2536323,721.9943,0.3212536,1284.686,0.1591997,-31.78576,-1.895535,1766.32,0.1986436,982.4954,0.2064977,-38.67169,-1.419735,2758.564,0.1035547,956.5539,0.3131055,-43.53357,-1.222301,-15.72254,-0.2747411,25.8977,0.2127579,0.05480832,0.6959161,-0.02094196,-0.3148342,0.3231141,0.5594282,38.5512,0.1354079,4.042864,2.356057,8.183376,0.9552079,4.322968,1.279647,-21.86355,32.6866,-0.05429743,-0.003671951,0.0482072,15.0,0.3484321,2.56,0.73,0.19,0.1157584,-36.67022,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male11/arpeggios/lip/trill/m11/arpeggios/lip/trill/e.wav,male11_arpeggios_lip_trill_m11_arpeggios_lip_trill_e,male11,arpeggios,lip,e
45.64341,0.09416612,41.10551,45.3809,50.39626,9.290741,4.202868,0.1513871,4.483934,1.271858,0.5014994,0.5612041,0.2074041,0.5663634,0.7548474,0.5474433,0.7763644,0.3955176,1.007902,0.5111153,0.0572564,1.17662,22.3604,0.3366504,-16.65489,-1.068018,-32.39988,-0.6854471,-16.56072,-1.355103,0.002152583,0.5009823,0.2121962,0.5368826,17.3683,0.1189373,3.871639,1.768279,27.1953,0.2226114,860.1852,0.1414383,1237.057,0.1730637,-36.66036,-2.130443,1645.164,0.07096196,939.8188,0.2031553,-40.1577,-1.782779,3045.759,0.0838327,380.1073,0.6688635,-54.00973,-1.207362,-3.724746,-1.513387,27.66631,0.1984425,0.08643436,0.4812159,-0.001252407,-12.58114,0.06794252,1.017808,23.20535,0.3252906,-22.50655,-0.5636336,-40.54172,-0.3380343,-25.05637,-0.515698,-20.42066,34.80192,-0.05484392,0.007595021,0.004643232,1.515152,0.101626,8.22,0.0,0.795,0.285,-34.94821,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female1/scales/breathy/f1/scales/breathy/a.wav,female1_scales_breathy_f1_scales_breathy_a,female1,scales,breathy,a
45.70903,0.100159,40.69363,45.02787,50.71864,10.02501,22.46025,10.79293,8.255598,15.39896,1.315432,0.4257716,1.0293,1.423859,1.652257,0.6229572,2.589746,1.441165,2.608173,1.166378,0.3528567,0.8411394,7.75253,1.5489,-24.63094,-0.5390747,-6.998833,-1.338289,-48.93547,-0.4827766,0.003175428,1.927109,0.2733016,1.222889,14.69534,0.2510883,5.08261,1.718581,10.86208,0.7961585,687.2241,0.4585949,1079.498,0.2273446,-31.84177,-2.367137,1744.854,0.2774814,756.247,0.5026177,-24.41043,-2.254305,2809.252,0.1058991,565.5951,0.7301304,-24.46008,-2.237538,-1.421285,-4.441847,6.610841,0.8244318,0.08238136,0.5279041,-0.01412193,-0.8915903,0.3893002,0.7436208,6.772916,1.772835,-28.09972,-0.2878146,-8.816004,-0.8718769,-55.65598,-0.2014152,-17.33597,28.39796,-0.05804053,0.00232806,0.01410556,1.515152,0.1531394,5.95,0.0,0.275,0.075,-27.01481,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female9/scales/belt/f9/scales/belt/o.wav,female9_scales_belt_f9_scales_belt_o,female9,scales,belt,o
38.24972,0.1194811,33.41056,37.85219,43.27999,9.869438,21.20294,13.23858,15.08652,7.387841,0.237728,0.4289334,0.1464566,0.2453293,0.3269635,0.1805069,1.006899,0.6156448,1.049228,0.4727687,0.06235184,0.611776,39.57034,0.1709085,16.29102,0.7662073,0.7664946,12.13239,-5.776046,-2.529986,0.006943461,0.7818503,0.3453274,0.7478356,14.30702,0.1910677,10.2711,0.8251153,35.13758,0.3195263,769.6679,0.2401843,1219.46,0.1768873,-30.19024,-1.238454,1899.552,0.151317,867.9598,0.298586,-44.12846,-0.7296391,3155.519,0.1056884,718.3168,0.4323465,-55.28093,-0.5422891,-29.4802,-0.1831173,38.51386,0.1711802,0.04072278,0.8787298,-0.02547391,-0.3341912,0.06436008,0.5858029,40.44028,0.1315962,15.96626,0.7913633,0.1423669,62.18219,-7.080473,-1.911898,-28.79159,40.14991,-0.07544045,-0.003867956,0.01712575,2.645503,0.1517451,6.32,6.25,0.24,0.06,-37.24902,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male7/scales/slow/piano/m7/scales/f/slow/piano/u.wav,male7_scales_slow_piano_m7_scales_f_slow_piano_u,male7,scales,slow,u
43.75828,0.09207404,39.44154,43.61436,46.7069,7.265366,11.06718,9.40624,3.585885,2.294752,0.9931847,0.4684246,0.7867202,0.9177099,1.530204,0.7434843,2.312814,1.646047,1.341538,1.234918,0.2125872,1.071254,16.95071,0.4397045,-23.8873,-0.7561907,-22.82972,-0.4969941,-49.64555,-0.4906655,0.005572469,2.608403,0.2436931,1.154147,15.42218,0.1897902,-2.446589,-3.022152,16.98793,0.325718,578.6745,0.4687011,1131.513,0.1393424,-56.91837,-1.716588,1441.139,0.2085487,1033.261,0.3593776,-16.55583,-3.596469,2771.004,0.05300769,319.8095,1.072837,-28.02444,-1.984146,-0.3639895,-18.52983,18.08219,0.1750558,0.09574109,0.3620753,-8.991163e-05,-206.1603,0.2358789,0.9714,16.54689,0.4579172,-28.53967,-0.4132975,-25.62013,-0.3026812,-57.15467,-0.1649942,-22.85272,39.07217,-0.06563699,-0.001295544,0.01013031,0.9363297,0.1890359,4.78,0.0,0.24,0.02,-27.92847,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female4/arpeggios/belt/f4/arpeggios/belt/o.wav,female4_arpeggios_belt_f4_arpeggios_belt_o,female4,arpeggios,belt,o
31.81653,0.1315504,27.23704,31.70435,34.70603,7.468994,23.2051,7.546244,19.81768,5.255896,0.9247662,0.4169304,0.652732,0.964062,1.280851,0.6281194,3.466455,1.570371,4.072185,2.375888,0.3130369,0.594461,24.85036,0.3505895,-9.917043,-1.251364,-7.728635,-1.082862,-30.49405,-0.5492235,0.01405808,1.414114,0.5682282,0.5492399,6.94826,0.3979127,-0.7076828,-5.679486,11.26044,0.5655018,493.2998,0.4797015,1182.967,0.1037449,-17.84287,-3.30433,1393.51,0.2594238,869.7275,0.2396899,-14.39775,-3.6403,2513.525,0.116743,486.9947,0.3031461,-22.91514,-2.212298,-8.813614,-0.4437164,17.62243,0.4438076,0.06856672,0.3707503,-0.03633621,-0.28247,0.3384748,0.5055771,25.84402,0.3171022,-11.33116,-1.032176,-9.279965,-0.7174077,-34.47756,-0.2867603,-17.31987,27.647,-0.0705757,-0.002094394,0.01393018,3.634361,0.110742,8.36,0.0,0.32,0.11,-31.09288,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male7/arpeggios/vibrato/m7/arpeggios/vibrato/a.wav,male7_arpeggios_vibrato_m7_arpeggios_vibrato_a,male7,arpeggios,vibrato,a
31.1353,0.2501517,22.5181,34.27,38.55999,16.04189,113.2695,85.88349,35.54165,23.88001,0.1348662,0.936052,0.02030544,0.08606219,0.214141,0.1938356,0.6069877,0.3899586,0.4207903,0.2474215,0.03459202,0.8049786,23.75817,0.322637,6.238764,1.815201,18.3655,0.5657022,15.00347,0.5784032,0.03812608,1.815554,0.9078344,0.926696,7.097245,0.859277,7.791218,0.6919904,19.1302,0.4403535,540.5165,0.3734512,1232.764,0.1129338,-122.5115,-0.7491249,1631.065,0.1196753,816.3418,0.1947126,-124.3889,-0.6983699,2529.49,0.1163515,1028.724,0.2311594,-124.4514,-0.6986941,-16.13907,-0.3780809,21.35704,0.2972742,0.02428433,1.164978,-0.02932436,-0.342291,0.05759469,0.4744773,30.40416,0.1446308,1.687855,3.970239,23.51035,0.4509344,12.228,0.8000328,-21.16269,30.71257,-0.06338598,-0.009038907,0.01731804,1.032702,0.6944445,0.6125,0.3175984,0.644,0.6415793,-43.16861,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male6/long/tones/inhaled/m6/long/inhaled/o.wav,male6_long_tones_inhaled_m6_long_inhaled_o,male6,long_tones,tones,o
40.59078,0.1654806,34.95695,40.44664,46.29146,11.3345,136.9755,106.2267,35.37,23.99395,1.132861,0.3305408,1.05453,1.20475,1.381136,0.3266062,1.64479,0.8543485,2.772695,3.526854,0.3527384,0.8314563,11.60295,0.8735648,-18.5502,-0.5396141,-39.93366,-0.2916171,-43.42788,-0.3939557,0.02589652,2.348616,0.4655632,1.676433,10.87698,0.5816097,-2.40829,-5.71507,17.49238,0.4016648,718.9478,0.4464048,1334.94,0.2748494,-5.699417,-10.91104,1618.062,0.2354755,1185.668,0.5683744,-6.398103,-8.313751,3059.263,0.09704898,841.263,1.349607,-22.72074,-2.112386,2.315758,1.92709,21.41215,0.2094613,0.08223934,0.4152392,0.01243905,0.6873936,0.3803907,0.7590752,10.78749,0.9285018,-20.35204,-0.3645023,-42.61202,-0.1531448,-47.6973,-0.1752147,-14.13465,33.44187,-0.05444329,0.007392411,0.0188971,1.228879,0.1550388,5.99,0.0,0.215,0.055,-27.60031,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female6/scales/vocal/fry/f6/scales/vocal/fry/a.wav,female6_scales_vocal_fry_f6_scales_vocal_fry_a,female6,scales,vocal,a
33.18236,0.1409016,28.38317,32.62834,38.42489,10.04172,19.42659,9.265359,13.30076,6.483262,0.4012745,0.4266818,0.2898175,0.3871572,0.5368958,0.2470782,1.514439,0.842069,1.855561,1.300309,0.09024457,0.5975405,41.60931,0.1574513,11.73403,0.9550144,0.5020912,19.68583,-17.5154,-0.7985467,0.007125144,0.8353451,0.3412372,0.7693868,11.30994,0.2196167,0.05669209,70.97318,31.97088,0.1824114,623.9576,0.3572742,1394.828,0.1474355,-21.42171,-2.302551,1622.754,0.2340876,1032.405,0.2951562,-33.23693,-1.217362,2768.991,0.1316292,668.3967,0.4310285,-43.09972,-0.8748941,-23.35176,-0.268397,30.1414,0.1562603,0.05484721,0.4469772,-0.04762039,-0.1755625,0.09496816,0.5477808,42.87952,0.09502649,11.25218,1.001839,-0.2809015,-33.72,-19.69858,-0.5688058,-26.71871,37.60075,-0.07111222,-0.008663637,0.01502586,2.539405,0.08802817,10.74,0.0,0.295,0.085,-36.27654,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male7/scales/slow/piano/m7/scales/c/slow/piano/o.wav,male7_scales_slow_piano_m7_scales_c_slow_piano_o,male7,scales,slow,o
44.60259,0.1165315,38.69598,43.89708,50.81845,12.12247,824.3209,1059.603,5.794072,0.6756458,0.9538504,1.00891,0.2015179,0.5587972,1.674899,1.473381,0.6401091,0.3876531,0.9695107,0.4343146,0.1953059,1.366324,34.40772,0.3538299,-4.901586,-3.898159,-30.53193,-0.4833511,-31.08291,-0.5998651,0.002128613,2.758162,0.1860742,1.331927,17.3257,0.1890855,10.3789,2.073659,39.03839,0.2152624,656.037,0.432716,1317.469,0.2254309,-28.79812,-2.75303,1606.394,0.2615974,1058.489,0.362671,-32.32893,-1.77904,2886.277,0.1337689,987.6277,0.5126164,-52.03081,-0.9602564,-0.5634229,-14.20133,40.60603,0.1482693,0.02615331,1.225158,-0.02652422,-0.4217484,0.2143238,1.284752,36.35748,0.3039899,-6.850874,-2.752171,-34.65485,-0.2409923,-36.55343,-0.2494175,-21.64184,34.88269,-0.07969864,-0.002072338,0.0285181,0.1926782,0.3223727,2.782,2.230869,0.3,0.1484587,-16.51632,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male9/long/tones/messa/m9/long/messa/a.wav,male9_long_tones_messa_m9_long_messa_a,male9,long_tones,tones,a
50.4872,0.1391211,39.99821,52.33162,56.65953,16.66132,40.41685,16.58318,38.78588,10.50449,0.5522853,1.043713,0.007651641,0.3877894,1.047034,1.039382,4.818756,2.237584,4.730901,3.341967,0.3738695,1.537917,9.634715,1.090089,-10.69873,-2.356985,-17.76939,-1.06977,-13.08127,-2.197753,0.009374361,1.635685,0.2863464,0.8791548,14.11896,0.257695,14.18857,0.6909135,22.65364,0.3129659,938.6227,0.2030239,946.9227,0.3270565,-115.3827,-0.8481385,1859.118,0.147424,933.399,0.3015615,-87.11633,-1.01509,3013.936,0.06559225,535.8209,0.925126,-91.34106,-0.9319499,-1.543467,-3.267571,21.78535,0.2371521,0.06140359,0.4942167,-0.000641763,-18.10824,0.5998145,1.051341,8.420857,1.462168,-27.83949,-0.4686631,-29.84296,-0.2910624,-33.38907,-0.380339,-19.73111,33.48354,-0.04768816,0.001108947,0.003834866,1.557211,0.2039429,3.046666,0.6518861,1.375,0.6661268,-28.78582,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female5/long/tones/trillo/f5/long/trillo/a.wav,female5_long_tones_trillo_f5_long_trillo_a,female5,long_tones,tones,a
46.7884,0.07244213,43.96518,46.55318,49.24449,5.279312,57.02809,59.96298,72.4149,161.8898,0.6994379,0.6848049,0.1252491,0.7620254,1.142082,1.016833,2.730365,1.68741,3.989316,3.121992,0.1382699,1.213285,15.62155,0.7891508,-19.45649,-1.112253,-10.95139,-1.600547,-27.59748,-0.9586498,0.004595065,2.466048,0.2858993,1.380541,16.67135,0.2257532,9.92278,0.8771777,18.43246,0.6281279,711.7893,0.4338597,1194.006,0.2977435,-71.06738,-1.292848,1648.902,0.2207901,1101.754,0.3679717,-50.55414,-1.524649,2777.579,0.09517269,809.5716,0.6509177,-56.35474,-1.298764,-6.584251,-1.140962,17.40697,0.5760695,0.1090043,0.3735598,-0.00635095,-2.775568,0.1696107,1.027696,16.52425,0.7175872,-27.58492,-0.5629018,-15.47056,-1.052952,-38.72457,-0.4196992,-15.2141,26.49059,-0.02661373,-0.002953474,0.01943891,1.440636,0.5976096,1.315833,1.152855,0.3358333,0.3503678,-30.70255,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female1/excerpts/straight/f1/dona/straight.wav,female1_excerpts_straight_f1_dona_straight,female1,excerpts,straight,straight
45.9824,0.09548561,41.31718,46.24018,50.42171,9.10453,2.709686,0.7021958,3.840689,0.0,1.370383,0.4816022,0.9413273,1.469185,1.869798,0.9284706,1.087319,0.4376988,2.92833,1.406578,0.2698066,1.310228,15.63957,0.5012738,-19.61466,-0.9984016,-19.08971,-0.767521,-55.63799,-0.5772151,0.001942454,1.118889,0.1466876,1.258799,17.64928,0.1616978,10.47298,1.260976,23.04576,0.243647,591.1813,0.545258,1166.474,0.172151,-47.45695,-1.9654,1598.519,0.3509291,999.1865,0.5158704,-29.57069,-2.218636,2866.058,0.07002927,463.6513,1.154963,-39.7341,-1.530084,-1.212676,-6.466078,20.49782,0.2741433,0.09980333,0.4183406,-0.008405708,-1.453163,0.3084183,1.177178,16.00897,0.4919953,-26.50625,-0.3051399,-23.56907,-0.3821374,-67.25993,-0.1646923,-30.41527,42.80243,-0.08791827,-0.0004448844,0.00896125,0.9211873,0.1028807,8.5,0.0,0.595,0.225,-21.0167,/lium/corpus/vrac/tmario/VocalSet/FULL/train/female5/scales/slow/forte/f5/scales/c/slow/forte/a.wav,female5_scales_slow_forte_f5_scales_c_slow_forte_a,female5,scales,slow,a
45.10282,0.09801418,40.62722,45.28382,49.89235,9.265133,2.789193,0.6931194,2.775609,0.0,0.7913793,0.5827634,0.4045908,0.7463934,1.189124,0.7845335,0.6639596,0.2699841,1.45171,0.7064224,0.08199228,1.116687,21.05392,0.5014154,-21.25333,-0.7840608,-3.633918,-3.907987,-4.198635,-2.488531,0.00186943,1.599143,0.1549326,1.101912,17.50713,0.1409342,8.065605,1.018564,11.86284,0.7677481,779.2253,0.361689,1201.813,0.2053147,-19.64769,-1.959021,1766.62,0.1400052,928.9147,0.2926072,-17.85278,-1.881099,2713.871,0.1476531,959.8363,0.4188785,-24.64511,-1.317268,-7.89129,-0.7949086,11.77007,0.6756554,0.05210235,0.8568338,-0.02433028,-0.5200447,0.0844873,1.092932,21.31608,0.4985262,-22.75119,-0.6588855,-4.340388,-3.216705,-5.052807,-1.876171,-24.47018,33.59414,-0.08378659,-0.00331938,0.01686311,0.6352087,0.09124088,10.61,0.0,0.16,0.11,-29.72128,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male9/scales/straight/m9/scales/straight/e.wav,male9_scales_straight_m9_scales_straight_e,male9,scales,straight,e
34.45477,0.1624262,28.37949,34.63974,39.14265,10.76317,55.05617,46.8469,33.04504,23.62573,1.432476,0.5250733,0.8694891,1.481601,2.105344,1.235855,2.639485,2.127463,4.103099,2.001645,0.3199432,1.062926,25.66828,0.2660956,-15.70906,-0.7626792,-2.268911,-3.689246,-47.63465,-0.4709895,0.009683304,2.299768,0.5553845,1.327882,10.00241,0.3688729,-2.602654,-3.314968,5.838029,1.731728,688.8848,0.4872634,1093.475,0.1889839,-14.60875,-4.67225,1792.536,0.3249633,513.8019,0.7192729,-16.48736,-3.548198,2887.217,0.1296389,452.4425,0.5440515,-19.58129,-2.969944,-4.222515,-1.239891,12.47074,0.4425865,0.06143312,0.4695967,-0.02901714,-0.2577089,0.3524355,0.9705289,26.03579,0.2658911,-18.41583,-0.4816031,-3.499049,-2.151169,-54.1558,-0.1881489,-21.11743,34.68857,-0.07711071,-0.002968775,0.01516365,1.114488,0.1019368,8.91,0.0,0.435,0.115,-24.24512,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male11/scales/slow/forte/m11/scales/c/slow/forte/a.wav,male11_scales_slow_forte_m11_scales_c_slow_forte_a,male11,scales,slow,a
33.90784,0.1305398,29.4712,33.49721,38.64033,9.169123,6.805752,1.857174,6.243064,3.086551,0.7478197,0.5694062,0.3778001,0.6594482,1.145337,0.7675366,1.085843,0.6088284,1.119617,0.3487867,0.08236802,0.9073899,40.71222,0.2080754,-18.08957,-0.5918118,-6.575223,-1.858558,-10.78387,-1.31731,0.003024793,0.7815018,0.1972224,1.082205,12.42014,0.1966267,-1.25248,-3.905089,15.58579,0.3954593,694.9377,0.3677188,1363.932,0.1422781,-18.72095,-3.17528,1718.421,0.2172119,1018.534,0.2733896,-20.82958,-2.392178,2645.455,0.1090984,892.3458,0.3992603,-28.39819,-1.680652,-8.054281,-0.48233,17.18346,0.2459027,0.08494263,0.2903118,-0.03435772,-0.2736374,0.08832747,0.8449906,42.31928,0.1502006,-19.93626,-0.3786858,-7.505793,-1.604803,-13.15551,-0.8884515,-18.75033,31.37255,-0.06510937,0.0003992321,0.01000977,0.6586169,0.1103753,8.41,0.0,0.31,0.14,-30.76952,/lium/corpus/vrac/tmario/VocalSet/FULL/train/male8/scales/breathy/m8/scales/breathy/a.wav,male8_scales_breathy_m8_scales_breathy_a,male8,scales,breathy,a
